Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,37518.4635305697
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.5268292682927
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.49833333333339
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,-0.128757315474928
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.0692291259766
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.34412766
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,5270.43236861018
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.981
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.35369139207997
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-0.227725943787301
Kosovo,XKX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,34018.6342592913
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.7365853658537
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.42362947609188
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,-0.899478872255975
Kuwait,KWT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.37273169
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1349.99730650542
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.9050398185147
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.83581016918265
Kyrgyz Republic,KGZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.5062000270634
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.35275602
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2526.05105018529
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.807
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.75562036658877
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.44141640887407
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,59.8530595325837
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.74392009
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,20261.8887788916
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.9804878048781
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.27582937431156
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-0.843294678005026
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.814010620117
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.4105072
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,4045.37391066234
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.65
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,154.756096023393
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,0.275364167930295
Lebanon,LBN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,67.5143617766569
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.40006208
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,1066.58645143823
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.209
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.04774591950676
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,1.14804266920884
Lesotho,LSO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.66165733
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,667.96610514319
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.166
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.81559385858648
Liberia,LBR,Population growth (annual %),SP.POP.GROW,2.11098738475006
Liberia,LBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,13.27175999
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,4935.82787349801
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.062
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.86833027751019
Libya,LBY,Population growth (annual %),SP.POP.GROW,1.26619979488109
Libya,LBY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.05457449
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,201944.830335076
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.4024390243902
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Liechtenstein,LIE,Population growth (annual %),SP.POP.GROW,0.719750043098349
Liechtenstein,LIE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,118.726867675781
Liechtenstein,LIE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.38460207
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,23870.4594851722
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.0365853658537
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.68354420903453
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,-0.070798680741267
Lithuania,LTU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,108.505813598633
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.73210812
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,134965.815442152
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5975609756098
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52692009066166
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,1.51834936706612
Luxembourg,LUX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.482757568359
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.60806084
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,44884.8961602393
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.7292682926829
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.0264543647054126
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,-0.424008238139362
"Macao SAR, China",MAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.5480769230769
"Macao SAR, China",MAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,483.469463351195
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.516
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.81225118787715
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2.51537360931706
Madagascar,MDG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,34.1320359801924
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.55335546
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,617.446994451007
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.782
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.33014410835212
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2.59415828794597
Malawi,MWI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,35.8885917563293
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.5164628
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,10903.1037480772
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.917
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.47710241465447
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,1.15251304394292
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,74.9618181140898
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.37438345
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,10176.143882547
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.052
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.543149688737013
Maldives,MDV,Population growth (annual %),SP.POP.GROW,2.75700187362712
Maldives,MDV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.85169506
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,1027.27345365357
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.116
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.92560283104277
Mali,MLI,Population growth (annual %),SP.POP.GROW,3.06035796580474
Mali,MLI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.54318666
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,38096.8360735119
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2585365853659
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.49789217934724
Malta,MLT,Population growth (annual %),SP.POP.GROW,0.51468710034629
Malta,MLT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.094459533691
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.52782059
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,6315.31279603534
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.421
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,-3.18559640580083
Marshall Islands,MHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.7273907236998
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.49257088
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1947.78918383313
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.762
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.56516484650185
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2.88703345850902
Mauritania,MRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.78022528
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,9177.71195973013
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.680243902439
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.02852888157376
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,0.0252729878913446
Mauritius,MUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Mauritius,MUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.6160841
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,10314.0506722115
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.75
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.68920847683753
Mexico,MEX,Population growth (annual %),SP.POP.GROW,0.66740537533078
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.3202514648438
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.87678003
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3508.22314197664
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.152
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.19128406597466
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,0.636292251926478
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Micronesia, Fed. Sts.",FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.37430477
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,5274.60582195352
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.991
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.10641129002841
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-1.50342952349937
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.5853430388789
Moldova,MDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.7490406
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,223823.363960226
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.113
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Monaco,MCO,Population growth (annual %),SP.POP.GROW,1.24582098923186
Monaco,MCO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Monaco,MCO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.67494631
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,4517.61578018785
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6451219512195
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.35894657888155
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1.684959051396
Mongolia,MNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.3276220923038
Mongolia,MNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.21042728
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,9317.15520065156
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8243902439024
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.41080198403165
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,-0.245597310506825
Montenegro,MNE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,93.1638412475586
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.55253506
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3785.93627929688
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.385
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.40195883962006
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1.00691847923959
Morocco,MAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,80.740396321068
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.45314503
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,509.907829475551
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.268
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.40847652975692
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2.9577768101764
Mozambique,MOZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.64841366
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1242.7213439951
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.553
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.696558038955431
Myanmar,MMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.53530645
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4412.8355693052
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.85
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.61690530108814
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2.95314556354467
Namibia,NAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.3329528489539
Namibia,NAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.19644737
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,14979.099896799
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.331
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Nauru,NRU,Population growth (annual %),SP.POP.GROW,0.565263581170869
Nauru,NRU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Nauru,NRU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.85399055
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,1252.75076731986
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.385
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.12676744440695
Nepal,NPL,Population growth (annual %),SP.POP.GROW,1.74002411752275
Nepal,NPL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.9220209713597
Nepal,NPL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.53498316
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,60141.9880911492
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.309756097561
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.67572008805385
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.523490508168757
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,135.962173461914
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.13498974
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,35311.5543551452
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.113
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,0.364601116942216
New Caledonia,NCL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
New Caledonia,NCL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,49950.4251691316
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2073170731707
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.94112060778728
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,0.240228529431089
New Zealand,NZL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,117.595428466797
New Zealand,NZL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.55072403
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2138.38588469449
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.478
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.92841396948968
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.20325375827905
Nicaragua,NIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Nicaragua,NIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.54984856
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,608.722439593808
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.542
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.8378680284051
Niger,NER,Population growth (annual %),SP.POP.GROW,3.25425239869281
Niger,NER,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.81452751
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2787.48779224428
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.455
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.9528457221608
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.09618685225463
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.444938659668
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.07625723
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,7620.80296977508
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2463414634146
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.23074912132919
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,-1.02945804668594
North Macedonia,MKD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.1619567871094
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.41851234
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,19455.50139424
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.16
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,-1.16183177026859
Northern Mariana Islands,MNP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Northern Mariana Islands,MNP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,93072.8925119571
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.1634146341463
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.48388055266678
Norway,NOR,Population growth (annual %),SP.POP.GROW,0.534772281874925
Norway,NOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.816871643066
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.8142643
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,19403.4600160211
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.969
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.68221185876085
Oman,OMN,Population growth (annual %),SP.POP.GROW,-0.489266037731458
Oman,OMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.287268445183
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.34468651
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1455.31922370186
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.773
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.49621056124947
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,1.8867779716011
Pakistan,PAK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,40.2578898404389
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.99015832
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,13009.2481630213
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.563
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.6124818577648
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.0505973306648282
Palau,PLW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.280830383301
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,14.55276012
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,15509.8069124139
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.004
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.63070337301898
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.20723809203153
Panama,PAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.13571072
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2607.57861874444
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.358
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.48359014042398
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,1.98860312209741
Papua New Guinea,PNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.848952374731
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.33994722
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,5976.93179789949
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.108
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.787983101236
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.21078357917422
Paraguay,PRY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.787987118923
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.03277016
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,6826.20255614477
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.596
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.27166381536798
Peru,PER,Population growth (annual %),SP.POP.GROW,0.961612354333265
Peru,PER,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.589141845703
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.67309427
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3484.38593882819
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.675
